State,County,Percent_Fair_or_Poor_Health,Average_Number_of_Physically_Unhealthy_Days,Average_Number_of_Mentally_Unhealthy_Days,Percent_Smokers,Percent_Adults_with_Obesity,Food_Environment_Index,Percent_Physically_Inactive,Percent_With_Access_to_Exercise_Opportunities,Percent_Excessive_Drinking,Percent_Uninsured,Primary_Care_Physicians_Rate,Dentist_Rate,Mental_Health_Provider_Rate,Preventable_Hospitalization_Rate,Percent_Vaccinated,High_School_Graduation_Rate,Percent_Some_College,Percent_Unemployed,Percent_Single_Parent_Households,Social_Association_Rate,Violent_Crime_Rate,Polution_Average_Daily_PM2.5,Presence_of_Water_Violation,Percent_Severe_Housing_Problems,Percent_Drive_Alone_to_Work,Percent_Long_Commute,Percent_Adults_with_Diabetes,Percent_Limited_Access_to_Healthy_Foods,Median_Household_Income,Household_Income_(AIAN),Household_Income_(Asian),Household_Income_(Black),Household_Income_(Hispanic),Household_Income_(White),Population,Population_Black,Population_AIAN,Population_Asian,Population_NHPI,Population_Hispanic,Population_NHW,%_Insufficient_Sleep,Average_Traffic_Volume_per_Meter_of_Major_Roadways,%_Homeowners,%_Severe_Housing_Cost_Burden,%_Children_in_Poverty,Teen_Birth_Rate
West Virginia,Braxton,23,5.4,5.5,23,34,7.1,27,13,12,8,42,43,50,3895,30,90,39,7,31,7.7,262,9.1,0,10,81,34,11,9,39292,,,,,,14089,90,62,33,4,115,13642,38,13,79,,,
West Virginia,Brooke,20,5,5.1,20,36,7.7,35,84,13,6,22,18,14,6536,48,92,64,6.1,37,14.3,131,11.3,1,10,85,38,19,7,48342,,71111,36172,37969,50328,22203,310,39,114,5,193,21243,36,71,75,,,
West Virginia,Cabell,23,5.6,5.7,24,33,7.3,28,89,12,9,159,58,270,4904,45,82,66,4.7,39,14.1,461,10.4,1,16,83,24,15,4,39790,22784,42361,15910,36964,39635,93224,4473,204,1234,25,1275,83984,37,140,62,,,
West Virginia,Calhoun,26,5.8,5.7,24,31,7.2,27,1,11,8,41,41,28,5619,27,94,37,10.4,26,4.1,219,9.7,1,8,80,49,11,8,36384,,,,,,7254,23,26,12,3,92,7029,40,1,81,,,
West Virginia,Clay,25,5.5,5.5,24,40,6.8,30,12,12,8,11,35,46,5611,35,89,31,8.4,33,4.6,0,9.3,1,11,73,60,16,10,35983,,,,,,8632,23,27,7,3,77,8408,38,1,82,,,
West Virginia,Doddridge,19,4.8,4.9,21,39,8.5,22,52,14,8,23,0,12,5165,37,96,45,4,19,7,271,9.9,0,10,72,58,14,1,44725,,,,,,8406,159,35,33,6,71,7990,37,10,87,,,
West Virginia,Fayette,24,5.6,5.5,25,40,7.2,33,61,11,8,44,49,51,7966,35,84,50,6.4,37,10.8,278,9.4,1,10,82,44,18,8,37867,33125,,32058,,40527,43018,1889,111,110,10,497,39757,40,32,79,,,
West Virginia,Gilmer,27,5.7,5.4,26,40,7.3,29,31,13,8,37,12,37,6422,41,96,46,6.3,39,7.5,249,9.5,0,10,80,45,19,3,38173,,,,,,8026,835,80,67,9,462,6505,40,9,73,,,
West Virginia,Grant,23,5.4,5.3,22,35,7.6,33,37,11,8,51,43,69,6361,37,95,45,5.7,29,12.9,224,8.1,0,10,82,26,21,10,42146,,,,31983,41579,11626,106,19,22,1,151,11221,36,21,80,,,
West Virginia,Greenbrier,22,5.2,5.1,23,33,7.5,26,51,13,8,128,63,95,4914,48,90,53,5.1,33,12.8,124,8.7,0,12,81,34,16,8,37665,,,27900,41019,40093,34786,958,144,217,7,719,32157,38,42,72,,,
West Virginia,Hampshire,22,5.2,5.2,22,41,6.8,28,45,13,10,26,34,69,4926,35,84,43,4.2,39,8.5,227,8.6,0,11,81,53,14,16,44442,,,18481,34300,40541,23347,269,53,66,12,362,22324,39,18,70,,,
West Virginia,Hancock,21,5.1,5.3,22,42,7.4,30,90,13,7,54,82,144,6148,45,90,58,5.9,39,14.9,143,10.9,0,12,87,33,16,9,47299,,,44402,30714,45297,29094,801,72,127,8,476,27207,40,56,72,,,
West Virginia,Hardy,22,5.1,5.4,22,38,7.1,29,67,12,10,15,51,44,5622,31,93,43,5.5,31,9.5,429,8.2,1,8,82,31,14,14,43573,,,64732,43750,46515,13775,409,41,113,11,658,12371,41,22,72,,,
West Virginia,Harrison,21,5,5.3,23,34,8,28,70,14,8,115,86,209,4900,41,88,58,4.5,30,17.5,212,9.6,1,10,84,26,17,4,47942,,,54191,41250,50671,67554,1191,152,430,16,1148,63555,37,74,73,,,
West Virginia,Jackson,23,5.2,5.3,21,42,7.9,26,31,13,7,31,42,80,5120,44,96,59,4,27,9.7,306,10.3,1,9,83,46,15,5,48731,,65781,,,44752,28706,173,82,96,10,283,27767,39,19,78,,,
West Virginia,Jefferson,18,4.5,4.7,20,33,8.8,22,45,16,6,59,33,74,4492,40,89,62,3.3,22,8.9,187,9.6,1,12,79,53,9,1,75027,18496,104286,64250,70816,78289,56811,3467,195,923,38,3311,47559,35,35,75,,,
West Virginia,Kanawha,22,4.8,5.4,21,38,7.4,28,72,12,7,131,83,190,5496,47,83,60,5.2,40,17.9,616,10.4,1,11,82,22,16,8,41926,26071,77059,28968,54265,47528,180454,13636,301,2044,59,2005,158171,38,124,69,,,
West Virginia,Lewis,23,5.4,5.3,23,41,7.7,34,41,12,7,74,31,181,5739,39,88,40,5.7,33,9.2,79,9.4,0,10,82,45,16,2,40691,,,,,,16024,92,43,79,1,196,15447,41,12,70,,,
West Virginia,Lincoln,25,5.8,5.6,24,40,7.8,32,18,12,8,43,24,53,7957,43,93,49,6.9,23,3.8,0,10.1,1,12,85,67,20,0,39766,,,,,,20599,70,29,38,1,146,20117,38,5,77,,,
West Virginia,Logan,26,5.8,5.8,25,42,7.5,38,29,12,8,49,12,83,14383,33,91,45,7,32,6.7,558,9.8,1,11,83,33,21,2,34894,33508,42500,50163,24391,38499,32607,624,44,89,1,339,31216,40,29,73,,,
West Virginia,McDowell,32,6.5,6.3,30,44,6.9,38,32,10,10,27,22,33,8430,26,83,24,9.4,38,5.4,428,9.3,1,11,88,43,20,1,27292,,,20433,,27195,18223,1501,41,26,0,259,16163,45,47,79,,,
West Virginia,Marion,20,5,5,23,35,7.8,26,63,14,7,53,52,94,7963,40,93,60,5.7,33,16.7,296,10,1,10,83,36,12,5,46244,,,26705,81500,49511,56097,1806,157,338,11,751,52177,40,27,75,,,
West Virginia,Marshall,23,5.4,5.4,22,41,7.5,30,62,12,7,42,45,19,9042,46,91,56,5.8,27,13.5,241,10.9,1,9,88,32,16,9,50064,,,53601,37721,43357,30785,216,80,107,2,309,29749,38,76,80,,,
West Virginia,Mason,25,5.6,5.5,24,41,7.3,34,40,12,7,52,26,19,7049,49,91,51,7,29,12.3,120,10.5,0,12,87,38,18,8,43050,,,,,,26718,232,50,75,13,201,25820,41,13,80,,,
West Virginia,Mercer,25,5.3,5.6,25,39,7.1,32,60,11,8,67,46,129,4728,33,89,54,6.3,43,13.2,461,8.9,1,12,85,25,13,9,37860,,72917,32039,,40546,59131,3500,144,357,5,716,53440,42,45,71,,,
West Virginia,Mineral,20,5,5.2,21,35,7.7,25,61,13,7,33,37,85,5009,43,97,52,5.5,40,12.5,242,8.7,1,9,85,36,14,5,48578,,243696,34167,20673,46736,26940,777,61,180,2,265,25255,39,53,72,,,
West Virginia,Mingo,28,6.3,6.1,30,37,7.1,41,53,11,9,21,38,135,16802,34,94,37,7.6,32,8.3,282,9.8,1,10,85,41,20,2,32917,,,25288,,31731,23785,447,30,66,3,198,22766,40,24,74,,,
West Virginia,Monongalia,19,4.7,4.7,20,30,7.3,21,82,18,7,132,128,253,5760,47,90,72,4.1,27,10.1,250,9.7,0,18,77,21,9,7,51070,150739,50367,32438,43750,50892,106420,4107,200,3862,57,2220,93730,37,79,56,,,
West Virginia,Monroe,23,5.4,5.5,23,31,7.9,27,39,11,9,37,15,60,4669,29,97,40,4.8,29,9,108,8.7,0,11,79,48,19,5,38171,,,20568,,36863,13280,101,46,22,4,124,12786,37,14,80,,,
West Virginia,Morgan,21,5,5,21,41,8.1,26,68,13,9,57,28,51,4805,41,94,55,4.3,15,13,407,9.2,1,15,80,51,16,7,49487,,,63214,49075,50744,17787,152,60,69,8,292,16943,36,30,82,,,
West Virginia,Nicholas,26,5.7,5.6,21,40,7.8,32,51,12,8,96,40,56,6765,38,93,48,6.4,39,11.6,725,9.1,1,10,88,37,12,3,38572,,,,,,24842,132,91,98,3,194,24042,39,14,79,,,
West Virginia,Ohio,20,5.1,5.2,22,35,7.6,27,86,13,6,159,103,307,6435,49,97,68,4.6,38,19.7,678,10.9,1,12,81,20,13,8,48689,,71944,25884,,49504,41755,1472,84,342,11,496,38489,37,171,69,,,
West Virginia,Pendleton,23,5.3,5.3,22,32,6.8,31,88,11,9,43,86,57,6007,35,98,38,3.8,31,10,0,7.9,1,12,72,41,18,18,40415,,,44097,,41056,6997,136,21,13,4,85,6657,37,9,81,,,
West Virginia,Pleasants,22,5.1,5.1,22,32,8,27,66,13,6,13,53,67,8281,47,93,44,6.4,31,13.3,135,10.3,0,10,90,41,16,3,50768,,,,,,7507,124,17,16,0,73,7189,39,79,79,,,
West Virginia,Pocahontas,23,5.5,5.4,23,31,6.7,26,93,12,9,47,36,36,3248,31,88,46,6.2,28,15.4,306,8.1,1,8,78,33,14,18,39467,,,,,,8414,97,22,18,0,133,8034,36,16,81,,,
West Virginia,Preston,20,5.1,5.1,21,35,7.8,30,34,13,8,39,27,18,5662,45,83,44,5.2,28,8.9,230,9.1,1,9,79,51,15,8,47101,,,,33143,48829,33839,405,82,71,10,581,32374,39,18,83,,,
West Virginia,Putnam,19,4.6,4.9,20,35,8.4,26,67,13,6,106,44,76,5178,49,93,65,4.9,23,10.7,371,10.3,0,9,88,39,13,6,61995,42222,,66231,48681,59704,56682,622,157,489,24,683,54019,34,44,82,,,
West Virginia,Raleigh,25,5.5,5.8,25,39,6.9,30,55,11,7,88,70,163,7363,40,87,53,5.3,35,11.5,478,9.2,1,11,83,27,15,13,41298,,,35396,63166,42274,74254,5868,204,710,23,1230,64867,42,37,74,,,
West Virginia,Randolph,22,5.3,5.2,22,34,7.8,31,81,12,8,87,42,121,4103,36,90,37,5.5,34,10.8,474,8.3,1,12,80,25,13,4,40064,32232,44625,28420,63438,41325,28823,508,81,142,1,300,27499,41,49,70,,,
West Virginia,Ritchie,22,5.2,5.3,22,44,7.8,30,36,12,9,20,10,41,6946,39,85,39,5.3,30,10.2,83,10.1,0,6,86,43,13,5,43717,,,,,,9721,43,18,19,0,100,9448,37,6,80,,,
West Virginia,Roane,25,5.5,5.4,23,41,7.2,27,48,11,9,57,29,86,3994,26,90,47,7.9,26,5.7,264,9.8,1,9,78,37,14,8,36658,40714,,,,34009,13932,33,45,46,5,165,13487,37,8,77,,,
West Virginia,Summers,25,5.5,5.7,24,37,7.5,31,52,11,8,38,16,118,5065,26,86,42,6.1,33,8.5,181,8.7,0,13,86,39,11,5,34768,,,31806,,36488,12760,546,49,41,3,228,11704,43,33,74,,,
West Virginia,Taylor,20,5,5,21,40,8.3,30,72,13,7,35,24,65,3760,36,89,48,4.8,31,11.2,0,9.4,0,9,90,46,13,1,46370,,,,,,16862,188,50,88,0,190,16170,40,7,78,,,
West Virginia,Tucker,21,4.9,5.1,21,31,8.4,25,99,13,8,43,58,72,4072,26,96,48,5.5,24,4.3,0,8.2,1,9,82,41,19,1,48070,,,,,,6955,29,21,22,1,53,6763,35,43,79,,,
West Virginia,Tyler,20,5,5.2,21,37,7.7,24,79,12,7,57,11,23,6709,37,92,46,7.4,31,17.1,229,10.4,1,10,85,50,10,4,46054,,,,,,8746,21,24,16,2,69,8533,39,38,81,,,
West Virginia,Upshur,24,5.5,5.4,24,32,7.7,24,64,12,8,41,41,82,3211,41,91,40,5.7,43,11,57,8.9,0,8,80,33,15,3,41213,,,75417,,40709,24415,251,71,114,3,336,23388,39,9,75,,,
West Virginia,Wayne,26,5.6,5.7,23,40,7.6,35,39,12,8,55,33,155,6651,45,87,53,6,29,6.2,186,10.5,1,12,87,31,18,4,38704,,94861,,77683,36797,39944,230,135,126,10,292,38773,40,34,74,,,
West Virginia,Webster,26,5.7,5.5,23,39,7.6,35,45,11,8,36,36,24,7135,26,95,39,6.3,57,7.2,0,8.4,1,13,81,41,15,1,34054,,,,,,8285,38,9,20,1,59,8042,39,0,72,,,
West Virginia,Wetzel,24,5.6,5.5,24,34,6.1,27,57,12,8,52,46,92,4851,40,93,40,7.2,46,15.5,89,10.5,1,9,87,38,21,20,44685,,,,,,15270,65,21,53,0,152,14823,40,92,80,,,
West Virginia,Wirt,24,5.5,5.5,23,39,7.9,28,45,12,8,17,17,51,8375,39,88,49,7,23,8.6,246,9.9,1,7,83,69,17,0,44837,,,,21300,41192,5830,26,14,17,1,44,5661,39,0,82,,,
West Virginia,Wood,22,5.1,5.4,24,39,7.6,28,68,11,7,82,62,140,6774,49,90,63,5.5,35,18.1,300,10.6,0,11,81,20,17,7,45278,56538,106042,24615,,46468,84203,1038,211,531,33,981,80062,36,69,71,,,
West Virginia,Wyoming,26,5.8,5.9,24,36,7.6,41,62,11,8,28,19,38,9494,29,89,36,7.1,29,6.1,626,9.3,1,10,85,49,15,4,35460,,,,,,20786,143,43,32,1,149,20183,42,17,82,,,
Wisconsin,Adams,14,3.6,3.8,16,30,8.5,26,53,22,8,10,10,49,3481,33,92,48,4.7,34,6,188,8.8,0,14,80,41,17,3,43000,37941,,75750,39808,43318,20348,612,246,110,8,845,18365,32,13,83,,,
Wisconsin,Ashland,16,3.8,4.2,19,34,7.4,21,64,25,8,161,71,314,2808,54,89,68,4.3,33,11.6,262,6.3,1,12,74,15,9,13,44627,30368,,,31719,45446,15600,70,1813,83,5,465,12830,32,104,68,,,
Wisconsin,Barron,14,3.7,3.8,17,41,8.6,23,74,23,8,110,64,80,3841,47,91,58,3.4,32,17.2,46,7.2,1,12,81,20,12,3,50344,33750,,26853,64038,51481,45164,647,503,313,10,1172,42037,32,77,75,,,
Wisconsin,Bayfield,14,3.7,3.8,16,30,8,23,61,22,9,33,33,233,1953,50,94,73,4.9,28,14,209,6.2,1,13,78,31,9,10,53637,47202,50909,,,53843,15042,95,1563,81,5,307,12685,30,35,83,,,
Wisconsin,Brown,12,3.2,3.6,15,33,8.5,20,92,27,7,71,76,195,2724,54,90,70,2.7,30,8.8,250,9.1,0,14,84,15,11,6,62097,36721,76532,23183,46520,62920,263378,7202,8702,8934,219,23060,212389,34,311,65,,,
Wisconsin,Buffalo,13,3.4,3.6,16,25,8.4,26,67,24,7,15,122,15,3931,51,97,62,3.4,23,8.4,55,8.2,0,14,78,40,8,7,59087,,,,62188,56808,13125,61,55,64,1,289,12544,30,21,75,,,
Wisconsin,Burnett,14,3.7,3.8,16,35,8.4,28,70,21,8,13,32,143,4924,34,83,62,4.6,38,18.2,227,6.7,0,16,79,37,14,3,55295,28365,41250,,22273,50737,15392,120,720,70,11,312,13887,31,15,81,,,
Wisconsin,Calumet,11,3,3.3,14,27,9.1,19,79,27,4,12,30,26,2148,49,96,75,2.6,19,7.2,121,9.7,1,9,87,23,12,4,72645,64314,44980,,44602,75104,50159,349,270,1205,28,2232,45520,31,170,81,,,
Wisconsin,Chippewa,13,3.4,3.5,15,28,8.5,21,64,26,6,85,55,90,4708,53,90,65,3.3,28,11.3,125,7.9,0,11,82,26,10,5,59528,,55227,,,57341,64135,1095,405,912,39,1172,59952,30,70,73,,,
Wisconsin,Clark,14,3.8,3.9,18,39,8.8,26,46,26,16,29,43,35,4807,35,96,44,2.9,18,14.1,48,7.9,1,15,72,28,11,1,55245,55781,37031,43438,48594,51848,34709,163,268,181,18,1682,32204,30,38,78,,,
Wisconsin,Columbia,12,3.3,3.4,15,43,9,20,72,26,6,45,37,112,4644,53,94,65,2.7,25,13.3,145,9.7,1,12,82,42,11,1,65435,,86724,,47632,65599,57358,945,406,459,42,1968,53033,31,91,74,,,
Wisconsin,Crawford,13,3.4,3.6,16,38,8.3,24,73,25,6,68,49,104,5616,46,94,60,3.7,31,9.3,116,9,0,12,81,28,15,5,49200,,,45833,43438,49207,16291,357,57,113,7,271,15326,33,123,76,,,
Wisconsin,Dane,12,3.2,3.4,12,23,8.4,14,94,28,5,128,71,405,3607,65,91,84,2.2,26,12.5,227,9.4,0,16,73,24,6,5,71789,48125,67507,33858,45912,74667,542364,28283,2527,34774,302,34847,430240,28,523,58,,,
Wisconsin,Dodge,12,3.2,3.3,15,34,8.8,21,83,28,6,46,28,106,2824,53,90,56,2.6,30,12.1,89,9.7,0,12,85,32,11,4,63608,95197,,35161,46875,59485,87847,2847,514,596,60,4301,78783,35,91,70,,,
Wisconsin,Door,12,3.2,3.3,13,33,8.9,20,73,22,7,80,65,138,2385,40,95,64,3.6,26,19.6,43,8.3,0,13,80,18,11,3,61221,70082,108304,,47128,58552,27610,189,203,139,12,893,25881,31,53,78,,,
Wisconsin,Douglas,13,3.5,3.7,18,31,7.8,19,69,26,7,21,53,116,6634,49,89,71,4,34,12.2,185,6.9,1,13,79,28,8,8,50637,40750,,41480,43977,53193,43208,505,847,504,16,680,39534,32,202,67,,,
Wisconsin,Dunn,14,3.5,3.7,16,42,8.4,19,64,28,6,60,31,155,2826,55,90,70,3.1,27,10.7,160,7.8,0,15,78,32,9,5,57506,,63750,,29955,57016,45131,359,236,1308,27,876,41831,31,157,67,,,
Wisconsin,Eau Claire,13,3.4,3.8,16,31,8.1,20,81,27,6,123,99,313,5057,58,87,75,2.6,24,12.4,142,8,0,14,81,14,9,6,60111,18182,48281,23798,30242,56341,104534,1188,670,4595,72,2672,93741,32,230,63,,,
Wisconsin,Florence,13,3.5,3.6,16,34,8.6,26,79,23,7,69,23,23,3120,34,94,76,3.9,20,6.9,89,6.6,0,12,87,16,14,5,53188,38333,,,65821,48547,4321,18,42,18,1,40,4140,31,25,85,,,
Wisconsin,Fond du Lac,13,3.4,3.6,16,34,8.5,25,85,25,6,63,69,124,2912,54,89,65,2.6,27,12.1,191,9.8,0,12,83,23,9,7,59428,87500,64375,,47031,60296,103066,1973,611,1968,74,5426,92012,30,151,71,,,
Wisconsin,Forest,15,3.9,4,19,29,7.2,23,54,24,11,33,44,167,3412,33,93,59,4.8,38,8.9,243,6.8,0,12,76,24,9,14,45156,32500,,,,45474,8991,109,1369,35,12,211,7079,32,38,77,,,
Wisconsin,Grant,14,3.6,3.8,16,34,8.3,21,70,27,8,44,43,116,5181,44,94,68,2.8,25,11.3,147,9.5,1,13,78,28,11,4,57328,83438,58667,,39097,53128,51554,726,142,494,11,943,48909,33,84,70,,,
Wisconsin,Green,12,3.2,3.5,15,35,8.7,25,74,26,6,57,51,95,3674,58,96,69,2.6,27,9.8,83,10.2,0,12,80,36,7,5,63160,105893,90729,30789,34890,63302,36929,256,136,237,26,1142,34783,30,83,74,,,
Wisconsin,Green Lake,14,3.5,3.7,16,33,8.3,28,74,25,8,91,53,100,3235,52,92,53,3.3,25,16,42,9.2,1,13,79,35,13,7,55512,48958,,44375,56607,53386,18918,187,103,151,8,982,17364,30,61,75,,,
Wisconsin,Iowa,12,3.3,3.4,15,29,8.6,25,47,26,6,67,46,63,5705,49,97,70,2.6,23,8.4,124,9.3,0,12,82,40,12,6,68017,53750,110757,19000,79583,62392,23771,181,56,211,11,433,22629,31,61,74,,,
Wisconsin,Iron,13,3.6,3.8,16,26,7.9,20,64,23,7,71,35,123,2595,42,96,65,5.8,42,5.3,69,6.3,1,13,76,23,11,6,44130,31071,,,28611,41981,5676,10,86,20,0,75,5405,33,63,75,,,
Wisconsin,Jackson,14,3.7,3.9,18,33,7.7,24,66,24,10,102,63,156,4119,49,89,52,3.1,34,12.2,90,8.2,1,13,79,31,4,13,52919,40313,104107,,50179,53671,20478,438,1396,98,21,700,17639,31,78,74,,,
Wisconsin,Jefferson,12,3.3,3.4,15,30,8.9,20,78,25,6,40,58,92,3638,57,91,67,2.9,26,12.1,148,10.6,1,12,82,36,5,2,65831,,54500,51875,47807,64942,85129,814,425,834,34,6132,76157,33,162,70,,,
Wisconsin,Juneau,14,3.5,3.6,17,36,8.1,25,63,23,8,83,34,124,3086,29,90,53,3.1,26,11.3,243,8.7,0,13,81,27,7,8,52891,51250,40417,40300,46818,51431,26617,619,407,148,17,781,24418,34,72,77,,,
Wisconsin,Kenosha,14,3.7,3.6,17,31,8.2,23,98,26,7,47,64,113,5119,50,90,64,3.5,38,7.6,234,11.2,1,17,85,37,8,7,65013,35875,67396,34715,50000,64720,169290,11621,1257,2898,168,22610,127952,33,189,66,,,
Wisconsin,Kewaunee,12,3.2,3.5,14,32,9.2,24,64,27,6,54,39,59,2313,35,95,65,2.9,21,8.8,96,8.8,0,12,82,36,8,0,63612,30804,,69000,56964,62926,20383,114,112,85,11,647,19207,30,21,79,,,
Wisconsin,La Crosse,12,3.4,3.6,15,27,8.1,23,89,27,5,139,92,312,2962,59,93,79,2.6,24,13.7,138,8.5,0,13,81,16,7,6,60619,,56219,31321,32396,56504,118230,1789,553,5577,57,2336,106041,31,301,63,,,
Wisconsin,Lafayette,13,3.4,3.7,16,34,8.8,27,53,25,11,24,24,180,4077,48,95,63,2.3,27,9.6,90,9.9,0,11,77,34,7,4,60711,,,39167,55417,60158,16665,93,106,84,3,671,15642,31,42,76,,,
Wisconsin,Langlade,14,3.6,3.7,16,32,7.7,22,64,24,7,84,57,93,3451,39,89,57,4,31,19.3,65,7.5,0,14,81,26,13,11,51334,21709,55909,,24375,47556,19268,213,283,98,4,390,18072,32,88,76,,,
Wisconsin,Lincoln,11,3.2,3.2,16,34,8.7,25,74,24,6,61,54,69,3994,53,94,62,3.2,29,13.7,181,7.4,0,9,84,32,9,4,56645,45938,,,,55922,27689,236,154,145,9,467,26382,34,87,78,,,
Wisconsin,Manitowoc,13,3.3,3.5,15,33,8.5,23,77,24,7,48,56,96,3677,50,91,63,3.1,27,10.4,188,9.5,1,10,85,21,12,5,56466,,46492,28664,41532,54470,79074,776,583,2231,38,3287,71375,31,112,75,,,
Wisconsin,Marathon,12,3.2,3.3,15,34,8.5,25,73,24,6,88,75,191,4155,53,94,69,2.7,22,13.6,115,8.2,1,12,83,17,11,6,63442,20750,67820,45388,34136,60587,135428,1081,764,8141,65,3815,119876,31,202,73,,,
Wisconsin,Marinette,15,3.8,3.8,16,31,7.8,25,77,24,6,65,47,124,3163,36,92,61,4,38,15.9,40,8.1,0,13,86,22,8,10,50670,,,,51047,47272,40434,229,318,219,14,768,38438,34,71,75,,,
Wisconsin,Marquette,13,3.4,3.6,15,38,8.9,26,28,23,8,7,26,84,4086,50,85,55,3.5,31,10.5,33,9,0,12,80,44,19,0,46964,,,,41989,50161,15434,94,139,106,7,572,14372,31,29,81,,,
Wisconsin,Menominee,27,5.8,5.6,34,43,6.5,23,7,23,10,43,172,236,4073,45,78,54,5.7,66,6.5,0,8,0,17,78,12,10,11,40682,40724,,,,70833,4658,38,3787,142,0,281,519,40,17,66,,,
Wisconsin,Milwaukee,18,4,4.5,18,32,7.6,23,98,25,8,72,79,292,5481,50,77,66,3.6,50,8.7,1020,11.5,1,22,77,26,10,3,49771,41429,53136,29344,38911,60950,948201,248655,9220,44264,415,145557,483290,36,811,49,,,
Wisconsin,Monroe,13,3.4,3.6,16,38,8.3,23,65,25,8,64,63,150,2825,42,95,63,2.7,29,9.4,140,8.5,1,14,81,26,14,7,58391,57321,123400,76250,63061,57781,46051,697,657,408,53,2208,41504,33,115,70,,,
Wisconsin,Oconto,12,3.3,3.4,16,37,8.9,27,63,25,6,32,34,37,2470,35,92,57,3.3,24,9.9,0,8.6,0,11,83,43,19,4,59983,67857,48750,23583,52000,57474,37830,143,569,195,8,698,35874,33,21,83,,,
Wisconsin,Oneida,12,3.3,3.6,15,35,8.9,24,74,25,6,91,85,285,3487,52,91,69,3.6,23,14.5,172,7,0,12,84,22,9,3,53805,,63676,,42604,54624,35470,222,411,224,10,571,33581,32,74,84,,,
Wisconsin,Outagamie,13,3.4,3.5,15,33,8.9,17,89,28,5,82,85,210,2263,53,91,72,2.8,25,9.4,153,8.7,0,11,85,19,10,2,65993,52917,65185,60439,46947,64582,187365,2556,3439,6983,127,8301,163572,27,239,71,,,
Wisconsin,Ozaukee,10,3,3.2,13,24,9,16,89,25,4,137,101,240,3292,59,96,84,2.5,21,11.3,59,10.5,1,11,85,36,6,4,83014,68571,130563,,74597,82796,89147,1411,297,2389,29,2728,81203,32,180,76,,,
Wisconsin,Pepin,13,3.4,3.6,16,32,0,27,67,24,8,41,55,14,5410,53,98,63,3.3,24,9.6,117,7.9,0,10,78,40,14,0,56348,,,,41250,53279,7289,30,22,28,1,138,7023,31,47,80,,,
Wisconsin,Pierce,11,3.2,3.4,15,27,8.6,16,75,29,5,45,40,47,4349,55,96,70,3.2,22,11.7,144,8.1,0,12,82,42,6,5,75421,,,,51957,72702,42555,323,230,532,18,906,40011,32,131,72,,,
Wisconsin,Polk,13,3.4,3.6,16,33,9,19,67,24,7,78,53,202,4434,45,94,64,3.7,31,16.1,274,7.4,0,13,82,42,10,1,59990,33000,33750,56806,64038,57141,43598,177,501,249,9,883,41345,31,32,78,,,
Wisconsin,Portage,12,3.4,3.5,16,32,8.3,17,81,27,5,53,70,123,3133,55,91,73,3,26,13.3,113,8.6,1,14,81,21,6,5,59032,51492,50417,30638,52767,57979,70942,628,337,2192,27,2402,64540,32,174,69,,,
Wisconsin,Price,13,3.4,3.8,15,29,8.5,24,67,22,7,22,97,52,5285,45,92,66,3.7,29,14.9,62,6.8,1,13,81,22,10,4,47032,58151,62500,,,47273,13397,79,113,98,125,267,12561,33,54,79,,,
Wisconsin,Racine,15,3.5,3.6,15,36,8.1,22,93,26,6,47,71,143,4647,53,83,64,3.6,40,9.5,210,11.7,1,14,84,34,8,8,60349,70833,64712,26512,47167,68548,196584,22161,1315,2654,162,26276,140895,36,178,68,,,
Wisconsin,Richland,13,3.5,3.7,16,34,8.2,21,62,23,8,74,46,132,3473,49,91,53,2.7,29,7.4,11,8.8,0,14,80,33,6,8,53050,,,,38333,52063,17377,128,83,136,6,424,16448,32,62,76,,,
Wisconsin,Rock,15,3.8,3.9,17,36,7.8,22,89,23,7,49,65,184,5643,52,94,62,3.2,39,10.4,231,10.9,1,14,83,29,12,11,57675,44375,78036,27648,39876,58469,163129,8019,897,2285,105,14541,134509,34,181,68,,,
Wisconsin,Rusk,14,3.8,3.8,17,27,7.4,30,41,23,9,57,64,57,1196,43,88,54,4,29,9.9,184,7,0,14,78,28,7,14,48448,,,9618,46786,44708,14147,161,99,67,2,283,13348,32,35,77,,,
Wisconsin,St. Croix,10,3,3.1,14,28,9.2,21,84,28,5,55,47,133,4241,52,93,79,3,22,11.5,63,8.1,1,11,84,43,7,2,82575,79167,103000,64583,66429,81347,89694,730,389,1057,34,2191,84109,31,108,76,,,
Wisconsin,Sauk,13,3.5,3.8,18,31,8.8,16,79,26,7,105,67,168,4894,51,91,64,2.6,29,13.1,111,9,1,13,81,27,10,2,57256,53750,53542,,65385,56807,64249,653,947,458,21,3340,58334,32,131,69,,,
Wisconsin,Sawyer,16,4,4.2,20,36,7.8,30,68,22,11,85,73,297,2385,46,88,63,4.3,46,11,186,6.6,1,14,75,25,11,7,46490,26914,64063,,42614,49787,16489,102,2969,60,0,465,12619,32,25,73,,,
Wisconsin,Shawano,14,3.5,3.8,17,36,8.7,29,59,23,8,64,56,169,3079,51,91,59,3,30,13.7,83,8.6,0,11,82,34,12,4,56022,52227,53438,61125,45658,55318,40796,224,3423,216,20,1171,35263,33,58,77,,,
Wisconsin,Sheboygan,12,3.2,3.5,15,29,9,23,83,27,6,62,62,144,2874,55,94,65,2.5,27,15.3,159,9.8,0,11,84,16,7,2,61906,67500,72150,29615,50274,59351,115456,2365,650,6666,68,7507,96775,33,114,70,,,
